barangay_psgc,predicted_abundance,HSI
1130700061,-1.1604092e-05,0.28278643
1130700066,-7.518713e-05,0.2186997
1130700069,-0.000108859786,0.1847603
1130700104,-0.00021778326,0.074973956
1130700124,-4.2166208e-05,0.2519822
1130700135,0.0005564739,0.85536456
1130700183,-2.5467687e-05,0.268813
1204701006,-0.00026605866,0.026316136
1204703019,-5.6368415e-05,0.23766749
1204707029,0.0003146529,0.61162794
1204708034,4.6421097e-05,0.34127128
1204709037,-7.464887e-05,0.21924222
1204714001,1.7920112e-05,0.31254452
1206306003,-0.00025081565,0.04167989
1206306018,0.00018421478,0.48015654
1206317014,0.00026286344,0.5594282
1206502023,-5.4339827e-05,0.23971215
1206503022,-0.00019382425,0.09912276
1206503037,-0.000101845486,0.19183016
1206504005,4.527158e-05,0.34011266
1206506027,-5.0649178e-05,0.24343203
1206508020,-3.222374e-05,0.26200342
1206509017,-8.804946e-07,0.29359496
1208001010,-1.2397015e-05,0.28198722
1230800006,-0.00022643032,0.0662584
1230800007,7.849652e-05,0.37360078
1230800023,-5.983574e-05,0.2341727
1230800033,6.243788e-05,0.35741493
1380800009,-0.00018411063,0.10891333
1381000003,-0.0002541697,0.038299292
1381300116,-6.7360124e-05,0.2265887
1381300124,-0.00018833857,0.1046519
1381300141,-0.00018833857,0.1046519
1381500025,-0.00018833857,0.1046519
1400101028,-0.00019530123,0.09763409
1400113002,-0.00020265151,0.09022558
1400119016,-0.00017601566,0.11707243
1401101002,-0.000268036,0.024323106
1401101005,-0.00025918026,0.03324902
1401103009,-0.00026404168,0.028349102
1401104001,-0.00024051535,0.05206178
1401104006,-0.00025697777,0.035468966
1401104009,-0.0002631075,0.029290676
1401106001,-0.000253011,0.039467156
1401106004,-0.0002609413,0.031474024
1401106005,-0.0002586522,0.03378126
1401107013,-0.00024132898,0.05124171
1401110008,-0.00018833857,0.1046519
1401110014,-0.00022142334,0.07130504
1401111009,-0.00025753194,0.03491041
1401111012,-0.00022541007,0.06728673
1401112011,-0.00022237936,0.07034145
1401113002,-0.00024026725,0.052311853
1401113007,-0.0002790391,0.013232887
1401114006,-0.0002467368,0.045791045
1402701004,-0.00022706525,0.06561844
1402701007,-0.00026535068,0.027029723
1402702011,-0.00027658042,0.01571101
1402707017,-0.00019513868,0.097797915
1403211007,-0.00023178119,0.060865134
1403213008,-0.00024823847,0.04427749
1403215014,-0.00022562727,0.0670678
1404401006,-0.00027504313,0.017260492
1404402020,-0.00024288594,0.04967241
1404404016,-0.00018831245,0.10467823
1404410017,-0.00024818894,0.044327408
1408101007,-0.00025391192,0.03855911
1408102003,-0.00015421702,0.13904375
1408104018,-0.0002554346,0.03702435
1430300002,-0.00018833857,0.1046519
1430300025,-2.2342772e-05,0.27196267
1430300050,-0.00018833857,0.1046519
1430300052,-0.00022531216,0.067385405
1430300119,-0.00018833857,0.1046519
1430300149,-0.00018833857,0.1046519
1600201003,-4.831915e-05,0.24578051
1600201025,-6.569827e-05,0.22826374
1600203019,9.054686e-05,0.3857466
1600204012,-4.0013074e-05,0.2541524
1600206006,-0.00023141566,0.061233565
1600206011,-7.834681e-05,0.21551499
1600208009,0.00018904186,0.48502183
1600301016,-3.5429475e-05,0.2587723
1600306018,-9.562315e-05,0.19810179
1600308019,-0.00019570142,0.09723072
1600311006,0.00021230531,0.5084696
1606706009,-6.0191498e-05,0.23381412
1606714006,9.963203e-05,0.39490372
1606724026,-4.2038668e-05,0.25211075
1606724066,-0.000111442416,0.1821572
1606724068,4.6928453e-05,0.34178266
1606725007,1.3551794e-05,0.3081416
1606801001,0.00013591838,0.43147755
1606803009,6.1199375e-05,0.35616663
1606803012,7.794648e-05,0.3730464
1606813007,-3.162336e-05,0.26260856
1606814006,5.9202855e-05,0.3541543
1606819005,2.95974e-05,0.3243143
1608504001,0.00022565821,0.52192825
1608504015,0.00016592893,0.46172583
1630400027,-4.5809673e-05,0.24830988
1630400051,8.18911e-05,0.37702227
1630400055,-6.295149e-05,0.23103225
1630400089,2.0552798e-05,0.31519806
1704001035,-0.0002329871,0.05964966
1704001061,-0.00019379494,0.0991523
1705101004,-0.00025757524,0.03486675
1705111008,-0.00023540753,0.057210073
1705111011,-0.00018833857,0.1046519
1705215004,-0.00016282784,0.13036472
1705304024,-0.00018833857,0.1046519
1705306018,-0.00018833857,0.1046519
1705309017,-0.00018833857,0.1046519
1705312005,-0.00018482127,0.10819706
1705319007,-0.00018457265,0.108447656
1731500067,-0.00018833857,0.1046519
1903602002,-6.479335e-05,0.2291758
1903615072,-5.404108e-05,0.24001326
1903617083,-4.5639375e-05,0.24848151
1903619038,2.8535393e-05,0.3232439
1903624077,-1.0582722e-05,0.2838159
1903629014,-0.0002319212,0.060724005
1903630034,2.1600724e-06,0.29665962
1903630042,-1.1839932e-05,0.28254873
1908705013,-6.2153726e-05,0.23183635
1908705014,0.00031059154,0.6075344
1908822004,-4.849646e-05,0.2456018
1999902006,0.0003797265,0.677217
