barangay_psgc,predicted_abundance,HSI
401003009,0.0012807284,0.12499146
401003037,0.00333218,0.41443557
401007006,0.0012390339,0.11910868
401008027,0.002491034,0.29575634
401010017,0.0019708546,0.22236298
401011017,0.0015558616,0.16381064
401013003,0.0035189872,0.44079262
401013019,0.001467588,0.15135592
401014038,0.0018795148,0.20947562
401014042,0.0015430105,0.16199745
401019007,0.0031225816,0.38486284
401019022,0.0023841462,0.28067523
401019042,0.0024610062,0.29151958
401021032,0.0015226323,0.15912224
401021033,0.0035461227,0.44462126
401022022,0.0030886694,0.38007808
401023029,0.0015681179,0.1655399
401023034,0.0015056037,0.15671964
401031043,0.0005669121,0.024277456
401031049,0.0026840856,0.3229944
401034008,0.002529251,0.3011484
402102016,0.0019916946,0.22530334
402103004,0.0020000048,0.22647585
402106008,0.003481751,0.4355389
402106056,0.001638995,0.17554013
402108004,0.0049857562,0.6477425
402108012,0.0019087847,0.21360539
402108014,0.0034113233,0.42560208
402108021,0.0017459774,0.19063453
402108027,0.0017638303,0.19315344
402108028,0.0023371135,0.27403927
402109028,0.0026170968,0.31354278
402109053,0.0019565073,0.22033869
402109059,0.0010679216,0.094966054
402110023,0.0016340172,0.1748378
402110034,0.00060391944,0.029498905
402113008,0.005076865,0.66059726
402115023,0.0027006161,0.32532674
402118020,0.0016548965,0.17778371
402118032,0.0023626408,0.277641
402118040,0.0016872444,0.18234774
402119008,0.0010849129,0.0973634
402120002,0.0021138086,0.24253269
402120006,0.002167,0.25003755
402120016,0.0023413294,0.27463412
402120024,0.0022879762,0.2671064
402120027,0.0027621456,0.33400804
402121001,0.0049105315,0.63712883
402122011,0.001976122,0.22310616
403404006,0.00068105914,0.040382728
403404014,0.0012296658,0.117786914
403404015,0.002069151,0.23623185
403404017,0.0019953498,0.22581907
403405026,0.0038235532,0.48376453
403405052,0.0015647729,0.16506796
403406003,0.0034143077,0.42602313
403407015,0.0025635755,0.30599135
403409003,0.0016771343,0.18092129
403410018,0.0016348613,0.1749569
